# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3008, i.e. number of multipoles equal to 3007
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1443       8.334238407190e+02       1.060436962102e+01       0.000000000000e+00      -3.310622421982e+01       3.298948208664e-09       1.926805966506e-06      -6.996278287816e-08 
 1444       8.324562357173e+02       1.052884210718e+01       0.000000000000e+00      -3.233562586465e+01       3.294285481981e-09       1.921128292741e-06      -6.721022619699e-08 
 1445       8.314311167517e+02       1.045697725318e+01       0.000000000000e+00      -3.156385252724e+01       3.289630565352e-09       1.915276739806e-06      -6.446214552030e-08 
 1446       8.303488872180e+02       1.038876437110e+01       0.000000000000e+00      -3.079115590023e+01       3.284983470798e-09       1.909257170848e-06      -6.171875235966e-08 
 1447       8.292099536811e+02       1.032419264812e+01       0.000000000000e+00      -3.001778906362e+01       3.280344208641e-09       1.903075503073e-06      -5.898025960323e-08 
 1448       8.280147258807e+02       1.026325114621e+01       0.000000000000e+00      -2.924400648706e+01       3.275712787493e-09       1.896737707936e-06      -5.624688151992e-08 
 1449       8.267636167374e+02       1.020592880191e+01       0.000000000000e+00      -2.847006403228e+01       3.271089214241e-09       1.890249811335e-06      -5.351883376361e-08 
 1450       8.254570423590e+02       1.015221442608e+01       0.000000000000e+00      -2.769621895550e+01       3.266473494035e-09       1.883617893805e-06      -5.079633337734e-08 
 1451       8.240954220459e+02       1.010209670360e+01       0.000000000000e+00      -2.692272990976e+01       3.261865630270e-09       1.876848090712e-06      -4.807959879751e-08 
 1452       8.226791782977e+02       1.005556419317e+01       0.000000000000e+00      -2.614985694735e+01       3.257265624580e-09       1.869946592444e-06      -4.536884985810e-08 
 1453       8.212087368188e+02       1.001260532702e+01       0.000000000000e+00      -2.537786152217e+01       3.252673476815e-09       1.862919644609e-06      -4.266430779491e-08 
 1454       8.196845265245e+02       9.973208410670e+00       0.000000000000e+00      -2.460700649215e+01       3.248089185035e-09       1.855773548225e-06      -3.996619524972e-08 
 1455       8.181069795471e+02       9.937361622679e+00       0.000000000000e+00      -2.383755612159e+01       3.243512745492e-09       1.848514659916e-06      -3.727473627457e-08 
 1456       8.164765312417e+02       9.905053014373e+00       0.000000000000e+00      -2.306977608358e+01       3.238944152618e-09       1.841149392111e-06      -3.459015633598e-08 
 1457       8.147936201924e+02       9.876270509607e+00       0.000000000000e+00      -2.230393346239e+01       3.234383399009e-09       1.833684213231e-06      -3.191268231917e-08 
 1458       8.130586882182e+02       9.851001904504e+00       0.000000000000e+00      -2.154029675583e+01       3.229830475414e-09       1.826125647892e-06      -2.924254253233e-08 
 1459       8.112721803790e+02       9.829234867199e+00       0.000000000000e+00      -2.077913587765e+01       3.225285370719e-09       1.818480277096e-06      -2.657996671084e-08 
 1460       8.094345449815e+02       9.810956937589e+00       0.000000000000e+00      -2.002072215993e+01       3.220748071933e-09       1.810754738428e-06      -2.392518602157e-08 
 1461       8.075462335854e+02       9.796155527076e+00       0.000000000000e+00      -1.926532835547e+01       3.216218564174e-09       1.802955726254e-06      -2.127843306707e-08 
 1462       8.056077010092e+02       9.784817918310e+00       0.000000000000e+00      -1.851322864016e+01       3.211696830656e-09       1.795089991914e-06      -1.863994188988e-08 
 1463       8.036194053364e+02       9.776931264938e+00       0.000000000000e+00      -1.776469861538e+01       3.207182852673e-09       1.787164343923e-06      -1.600994797682e-08 
 1464       8.015818079211e+02       9.772482591350e+00       0.000000000000e+00      -1.702001531037e+01       3.202676609587e-09       1.779185648163e-06      -1.338868826320e-08 
 1465       7.994953733946e+02       9.771458792421e+00       0.000000000000e+00      -1.627945718465e+01       3.198178078811e-09       1.771160828085e-06      -1.077640113716e-08 
 1466       7.973605696710e+02       9.773846633257e+00       0.000000000000e+00      -1.554330413038e+01       3.193687235798e-09       1.763096864902e-06      -8.173326443929e-09 
 1467       7.951778679530e+02       9.779632748944e+00       0.000000000000e+00      -1.481183747473e+01       3.189204054022e-09       1.755000797792e-06      -5.579705490117e-09 
 1468       7.929477427384e+02       9.788803644289e+00       0.000000000000e+00      -1.408533998231e+01       3.184728504970e-09       1.746879724090e-06      -2.995781048015e-09 
 1469       7.906706718259e+02       9.801345693569e+00       0.000000000000e+00      -1.336409585754e+01       3.180260558121e-09       1.738740799493e-06      -4.217973598994e-10 
 1470       7.883471363208e+02       9.817245140274e+00       0.000000000000e+00      -1.264839074700e+01       3.175800180936e-09       1.730591238253e-06       2.141999857666e-09 
 1471       7.859776206414e+02       9.836488096853e+00       0.000000000000e+00      -1.193851174188e+01       3.171347338841e-09       1.722438313378e-06       4.695363409513e-09 
 1472       7.835626125248e+02       9.859060544461e+00       0.000000000000e+00      -1.123474738031e+01       3.166901995214e-09       1.714289356831e-06       7.238044617557e-09 
 1473       7.811026030330e+02       9.884948332701e+00       0.000000000000e+00      -1.053738764978e+01       3.162464111369e-09       1.706151759730e-06       9.769793316466e-09 
 1474       7.785980865587e+02       9.914137179373e+00       0.000000000000e+00      -9.846723989513e+00       3.158033646541e-09       1.698032972548e-06       1.229035784934e-08 
 1475       7.760495608315e+02       9.946612670219e+00       0.000000000000e+00      -9.163049292864e+00       3.153610557875e-09       1.689940505310e-06       1.479948506337e-08 
 1476       7.734575269239e+02       9.982360258665e+00       0.000000000000e+00      -8.486657909685e+00       3.149194800406e-09       1.681881927798e-06       1.729692030550e-08 
 1477       7.708224892570e+02       1.002136526557e+01       0.000000000000e+00      -7.817845648727e+00       3.144786327048e-09       1.673864869745e-06       1.978240741810e-08 
 1478       7.681449556070e+02       1.006361287897e+01       0.000000000000e+00      -7.156909780024e+00       3.140385088576e-09       1.665897021045e-06       2.225568873458e-08 
 1479       7.654254371105e+02       1.010908815383e+01       0.000000000000e+00      -6.504149037278e+00       3.135991033614e-09       1.657986131943e-06       2.471650507507e-08 
 1480       7.626645051277e+02       1.015777009582e+01       0.000000000000e+00      -5.859831966960e+00       3.131604120424e-09       1.650137759045e-06       2.716461179661e-08 
 1481       7.598629624318e+02       1.020961384926e+01       0.000000000000e+00      -5.224101628644e+00       3.127224352560e-09       1.642348466347e-06       2.959982721294e-08 
 1482       7.570216737229e+02       1.026456833264e+01       0.000000000000e+00      -4.597069957622e+00       3.122851743886e-09       1.634612523883e-06       3.202198488338e-08 
 1483       7.541415089344e+02       1.032258213806e+01       0.000000000000e+00      -3.978849333383e+00       3.118486306828e-09       1.626924152625e-06       3.443091762144e-08 
 1484       7.512233432418e+02       1.038360353059e+01       0.000000000000e+00      -3.369552580263e+00       3.114128052358e-09       1.619277524326e-06       3.682645749314e-08 
 1485       7.482680570720e+02       1.044758044774e+01       0.000000000000e+00      -2.769292968097e+00       3.109776989986e-09       1.611666761339e-06       3.920843581524e-08 
 1486       7.452765361123e+02       1.051446049888e+01       0.000000000000e+00      -2.178184212880e+00       3.105433127747e-09       1.604085936459e-06       4.157668315352e-08 
 1487       7.422496713197e+02       1.058419096463e+01       0.000000000000e+00      -1.596340477410e+00       3.101096472188e-09       1.596529072742e-06       4.393102932098e-08 
 1488       7.391883589297e+02       1.065671879631e+01       0.000000000000e+00      -1.023876371950e+00       3.096767028363e-09       1.588990143346e-06       4.627130337619e-08 
 1489       7.360935004657e+02       1.073199061534e+01       0.000000000000e+00      -4.609069548776e-01       3.092444799812e-09       1.581463071353e-06       4.859733362145e-08 
 1490       7.329660027480e+02       1.080995271269e+01       0.000000000000e+00       9.245226666031e-02       3.088129788558e-09       1.573941729602e-06       5.090894760111e-08 
 1491       7.298067779028e+02       1.089055104826e+01       0.000000000000e+00       6.360853360956e-01       3.083821995092e-09       1.566419940519e-06       5.320597209976e-08 
 1492       7.266167433716e+02       1.097373125037e+01       0.000000000000e+00       1.169875846784e+00       3.079521418360e-09       1.558891475946e-06       5.548823314054e-08 
 1493       7.233968219198e+02       1.105943861508e+01       0.000000000000e+00       1.693706941352e+00       3.075228055754e-09       1.551350056969e-06       5.775555598333e-08 
 1494       7.201479416465e+02       1.114761810572e+01       0.000000000000e+00       2.207461311044e+00       3.070941903099e-09       1.543789353746e-06       6.000776512304e-08 
 1495       7.168710359930e+02       1.123821435223e+01       0.000000000000e+00       2.711021195068e+00       3.066662954642e-09       1.536202985340e-06       6.224468428782e-08 
 1496       7.135670437520e+02       1.133117165062e+01       0.000000000000e+00       3.204268379943e+00       3.062391203039e-09       1.528584519543e-06       6.446613643731e-08 
 1497       7.102369090773e+02       1.142643396240e+01       0.000000000000e+00       3.687084198844e+00       3.058126639345e-09       1.520927472704e-06       6.667194376089e-08 
 1498       7.068815814920e+02       1.152394491396e+01       0.000000000000e+00       4.159349530950e+00       3.053869253002e-09       1.513225309561e-06       6.886192767590e-08 
 1499       7.035020158983e+02       1.162364779604e+01       0.000000000000e+00       4.620944800791e+00       3.049619031825e-09       1.505471443066e-06       7.103590882590e-08 
 1500       7.000991725863e+02       1.172548556310e+01       0.000000000000e+00       5.071749977594e+00       3.045375961993e-09       1.497659234210e-06       7.319370707885e-08 
 1501       6.966740172432e+02       1.182940083281e+01       0.000000000000e+00       5.511644574626e+00       3.041140028035e-09       1.489781991856e-06       7.533514152543e-08 
 1502       6.932275209625e+02       1.193533588539e+01       0.000000000000e+00       5.940507648548e+00       3.036911212820e-09       1.481832972562e-06       7.746003047718e-08 
 1503       6.897606602527e+02       1.204323266310e+01       0.000000000000e+00       6.358217798755e+00       3.032689497542e-09       1.473805380407e-06       7.956819146479e-08 
 1504       6.862744170471e+02       1.215303276964e+01       0.000000000000e+00       6.764653166726e+00       3.028474861713e-09       1.465692366821e-06       8.165944123629e-08 
 1505       6.827697787121e+02       1.226467746953e+01       0.000000000000e+00       7.159691435368e+00       3.024267283144e-09       1.457487030409e-06       8.373359575529e-08 
 1506       6.792477380570e+02       1.237810768762e+01       0.000000000000e+00       7.543209828364e+00       3.020066737940e-09       1.449182416777e-06       8.579047019922e-08 
 1507       6.757092933427e+02       1.249326400841e+01       0.000000000000e+00       7.915085109522e+00       3.015873200483e-09       1.440771518359e-06       8.782987895750e-08 
 1508       6.721554482911e+02       1.261008667555e+01       0.000000000000e+00       8.275193582116e+00       3.011686643421e-09       1.432247274242e-06       8.985163562982e-08 
 1509       6.685872120939e+02       1.272851559123e+01       0.000000000000e+00       8.623411088238e+00       3.007507037658e-09       1.423602569990e-06       9.185555302432e-08 
 1510       6.650055994218e+02       1.284849031560e+01       0.000000000000e+00       8.959613008141e+00       3.003334352339e-09       1.414830237474e-06       9.384144315581e-08 
 1511       6.614116304337e+02       1.296995006618e+01       0.000000000000e+00       9.283674259585e+00       2.999168554839e-09       1.405923054688e-06       9.580911724401e-08 
 1512       6.578063307860e+02       1.309283371733e+01       0.000000000000e+00       9.595469297189e+00       2.995009610750e-09       1.396873745585e-06       9.775838571171e-08 
 1513       6.541907316412e+02       1.321707979961e+01       0.000000000000e+00       9.894872111772e+00       2.990857483870e-09       1.387674979892e-06       9.968905818304e-08 
 1514       6.505658696773e+02       1.334262649925e+01       0.000000000000e+00       1.018175622970e+01       2.986712136188e-09       1.378319372939e-06       1.016009434816e-07 
 1515       6.469327870970e+02       1.346941165754e+01       0.000000000000e+00       1.045599471223e+01       2.982573527875e-09       1.368799485481e-06       1.034938496289e-07 
 1516       6.432925316366e+02       1.359737277027e+01       0.000000000000e+00       1.071746015488e+01       2.978441617269e-09       1.359107823524e-06       1.053675838420e-07 
 1517       6.396461565754e+02       1.372644698713e+01       0.000000000000e+00       1.096602468673e+01       2.974316360864e-09       1.349236838146e-06       1.072219525326e-07 
 1518       6.359947207445e+02       1.385657111118e+01       0.000000000000e+00       1.120155996980e+01       2.970197713295e-09       1.339178925323e-06       1.090567613043e-07 
 1519       6.323392429735e+02       1.398768253101e+01       0.000000000000e+00       1.142396959727e+01       2.966085637942e-09       1.328928860216e-06       1.108718343166e-07 
 1520       6.286805649327e+02       1.411972202852e+01       0.000000000000e+00       1.163328663059e+01       2.961980138973e-09       1.318491138883e-06       1.126670726850e-07 
 1521       6.250194869884e+02       1.425263099705e+01       0.000000000000e+00       1.182957700030e+01       2.957881229892e-09       1.307872742197e-06       1.144423969199e-07 
 1522       6.213568136520e+02       1.438635051052e+01       0.000000000000e+00       1.201290719341e+01       2.953788922971e-09       1.297080711181e-06       1.161977276393e-07 
 1523       6.176933535873e+02       1.452082132288e+01       0.000000000000e+00       1.218334425442e+01       2.949703229238e-09       1.286122147210e-06       1.179329855701e-07 
 1524       6.140299196163e+02       1.465598386758e+01       0.000000000000e+00       1.234095578639e+01       2.945624158473e-09       1.275004212218e-06       1.196480915492e-07 
 1525       6.103673287270e+02       1.479177825707e+01       0.000000000000e+00       1.248580995191e+01       2.941551719194e-09       1.263734128896e-06       1.213429665246e-07 
 1526       6.067064020793e+02       1.492814428223e+01       0.000000000000e+00       1.261797547420e+01       2.937485918650e-09       1.252319180898e-06       1.230175315570e-07 
 1527       6.030479650123e+02       1.506502141185e+01       0.000000000000e+00       1.273752163808e+01       2.933426762810e-09       1.240766713045e-06       1.246717078205e-07 
 1528       5.993928470507e+02       1.520234879213e+01       0.000000000000e+00       1.284451829104e+01       2.929374256354e-09       1.229084131530e-06       1.263054166043e-07 
 1529       5.957418819116e+02       1.534006524612e+01       0.000000000000e+00       1.293903584424e+01       2.925328402663e-09       1.217278904118e-06       1.279185793138e-07 
 1530       5.920959075114e+02       1.547810927318e+01       0.000000000000e+00       1.302114527359e+01       2.921289203811e-09       1.205358560358e-06       1.295111174715e-07 
 1531       5.884557659723e+02       1.561641904849e+01       0.000000000000e+00       1.309091812071e+01       2.917256660553e-09       1.193330691780e-06       1.310829527189e-07 
 1532       5.848223036295e+02       1.575493242249e+01       0.000000000000e+00       1.314842649401e+01       2.913230772318e-09       1.181202952107e-06       1.326340068171e-07 
 1533       5.811963710371e+02       1.589358692035e+01       0.000000000000e+00       1.319374306972e+01       2.909211537194e-09       1.168983057453e-06       1.341642016484e-07 
 1534       5.775788229759e+02       1.603231974147e+01       0.000000000000e+00       1.322694109289e+01       2.905198951927e-09       1.156678786538e-06       1.356734592174e-07 
 1535       5.739705184591e+02       1.617106775889e+01       0.000000000000e+00       1.324809437846e+01       2.901193011903e-09       1.144297980886e-06       1.371617016525e-07 
 1536       5.703723207399e+02       1.630976751885e+01       0.000000000000e+00       1.325727731225e+01       2.897193711142e-09       1.131848545034e-06       1.386288512066e-07 
 1537       5.667850973178e+02       1.644835524015e+01       0.000000000000e+00       1.325456485202e+01       2.893201042288e-09       1.119338446741e-06       1.400748302589e-07 
 1538       5.632097199451e+02       1.658676681372e+01       0.000000000000e+00       1.324003252848e+01       2.889214996598e-09       1.106775717189e-06       1.414995613161e-07 
 1539       5.596470646345e+02       1.672493780204e+01       0.000000000000e+00       1.321375644635e+01       2.885235563933e-09       1.094168451197e-06       1.429029670131e-07 
 1540       5.560980116648e+02       1.686280343860e+01       0.000000000000e+00       1.317581328535e+01       2.881262732748e-09       1.081524807423e-06       1.442849701150e-07 
 1541       5.525634455884e+02       1.700029862740e+01       0.000000000000e+00       1.312628030125e+01       2.877296490083e-09       1.068853008575e-06       1.456454935180e-07 
 1542       5.490442552377e+02       1.713735794242e+01       0.000000000000e+00       1.306523532693e+01       2.873336821550e-09       1.056161341614e-06       1.469844602505e-07 
 1543       5.455413337319e+02       1.727391562705e+01       0.000000000000e+00       1.299275677336e+01       2.869383711326e-09       1.043458157970e-06       1.483017934747e-07 
 1544       5.420555784838e+02       1.740990559362e+01       0.000000000000e+00       1.290892363064e+01       2.865437142141e-09       1.030751873743e-06       1.495974164876e-07 
 1545       5.385878912065e+02       1.754526142282e+01       0.000000000000e+00       1.281381546908e+01       2.861497095269e-09       1.018050969915e-06       1.508712527224e-07 
 1546       5.351391779201e+02       1.767991636318e+01       0.000000000000e+00       1.270751244016e+01       2.857563550519e-09       1.005363992559e-06       1.521232257500e-07 
 1547       5.317103489584e+02       1.781380333057e+01       0.000000000000e+00       1.259009527761e+01       2.853636486222e-09       9.926995530477e-07       1.533532592796e-07 
 1548       5.283023189759e+02       1.794685490762e+01       0.000000000000e+00       1.246164529842e+01       2.849715879221e-09       9.800663282619e-07       1.545612771607e-07 
 1549       5.249160069542e+02       1.807900334326e+01       0.000000000000e+00       1.232224440388e+01       2.845801704866e-09       9.674730608025e-07       1.557472033841e-07 
 1550       5.215523362090e+02       1.821018055210e+01       0.000000000000e+00       1.217197508059e+01       2.841893936997e-09       9.549285591991e-07       1.569109620829e-07 
 1551       5.182122343966e+02       1.834031811399e+01       0.000000000000e+00       1.201092040153e+01       2.837992547936e-09       9.424416981205e-07       1.580524775342e-07 
 1552       5.148966335208e+02       1.846934727342e+01       0.000000000000e+00       1.183916402704e+01       2.834097508479e-09       9.300214185850e-07       1.591716741603e-07 
 1553       5.116064699398e+02       1.859719893903e+01       0.000000000000e+00       1.165679020589e+01       2.830208787884e-09       9.176767281720e-07       1.602684765298e-07 
 1554       5.083426843725e+02       1.872380368306e+01       0.000000000000e+00       1.146388377630e+01       2.826326353859e-09       9.054167012322e-07       1.613428093590e-07 
 1555       5.051062219058e+02       1.884909174085e+01       0.000000000000e+00       1.126053016696e+01       2.822450172555e-09       8.932504790997e-07       1.623945975132e-07 
 1556       5.018980320006e+02       1.897299301027e+01       0.000000000000e+00       1.104681539806e+01       2.818580208552e-09       8.811872703031e-07       1.634237660080e-07 
 1557       4.987190684994e+02       1.909543705120e+01       0.000000000000e+00       1.082282608236e+01       2.814716424852e-09       8.692363507778e-07       1.644302400105e-07 
 1558       4.955701826493e+02       1.921635951007e+01       0.000000000000e+00       1.058866496380e+01       2.810858791557e-09       8.574055013996e-07       1.654139775086e-07 
 1559       4.924518010608e+02       1.933572146042e+01       0.000000000000e+00       1.034449769116e+01       2.807007312117e-09       8.456962960832e-07       1.663750678191e-07 
 1560       4.893642447391e+02       1.945349024284e+01       0.000000000000e+00       1.009050648565e+01       2.803161997554e-09       8.341087477850e-07       1.673136344685e-07 
 1561       4.863078357939e+02       1.956963305624e+01       0.000000000000e+00       9.826874644889e+00       2.799322857810e-09       8.226428651545e-07       1.682298026572e-07 
 1562       4.832828974414e+02       1.968411695757e+01       0.000000000000e+00       9.553786544746e+00       2.795489901733e-09       8.112986525153e-07       1.691236992654e-07 
 1563       4.802897540051e+02       1.979690886167e+01       0.000000000000e+00       9.271427641107e+00       2.791663137076e-09       8.000761098459e-07       1.699954528593e-07 
 1564       4.773287309177e+02       1.990797554103e+01       0.000000000000e+00       8.979984471686e+00       2.787842570483e-09       7.889752327608e-07       1.708451936975e-07 
 1565       4.744001547226e+02       2.001728362558e+01       0.000000000000e+00       8.679644657814e+00       2.784028207486e-09       7.779960124916e-07       1.716730537367e-07 
 1566       4.715043530749e+02       2.012479960247e+01       0.000000000000e+00       8.370596906248e+00       2.780220052492e-09       7.671384358678e-07       1.724791666386e-07 
 1567       4.686416547435e+02       2.023048981587e+01       0.000000000000e+00       8.053031010958e+00       2.776418108778e-09       7.564024852975e-07       1.732636677755e-07 
 1568       4.658123896118e+02       2.033432046676e+01       0.000000000000e+00       7.727137854933e+00       2.772622378482e-09       7.457881387488e-07       1.740266942366e-07 
 1569       4.630168886799e+02       2.043625761269e+01       0.000000000000e+00       7.393109411977e+00       2.768832862594e-09       7.352953697302e-07       1.747683848347e-07 
 1570       4.602554840656e+02       2.053626716761e+01       0.000000000000e+00       7.051138748505e+00       2.765049560951e-09       7.249241472716e-07       1.754888801116e-07 
 1571       4.575285090058e+02       2.063431490163e+01       0.000000000000e+00       6.701420025342e+00       2.761272472224e-09       7.146744359051e-07       1.761883223453e-07 
 1572       4.548362978584e+02       2.073036644080e+01       0.000000000000e+00       6.344148499522e+00       2.757501593912e-09       7.045461956458e-07       1.768668555555e-07 
 1573       4.521791861033e+02       2.082438726692e+01       0.000000000000e+00       5.979520526086e+00       2.753736922335e-09       6.945393819723e-07       1.775246255099e-07 
 1574       4.495575103440e+02       2.091634271732e+01       0.000000000000e+00       5.607733559880e+00       2.749978452623e-09       6.846539458078e-07       1.781617797311e-07 
 1575       4.469716083093e+02       2.100619798463e+01       0.000000000000e+00       5.228986157351e+00       2.746226178710e-09       6.748898335006e-07       1.787784675021e-07 
 1576       4.444218188543e+02       2.109391811659e+01       0.000000000000e+00       4.843477978348e+00       2.742480093325e-09       6.652469868047e-07       1.793748398729e-07 
 1577       4.419084819622e+02       2.117946801585e+01       0.000000000000e+00       4.451409787917e+00       2.738740187982e-09       6.557253428603e-07       1.799510496671e-07 
 1578       4.394319387457e+02       2.126281243971e+01       0.000000000000e+00       4.052983458105e+00       2.735006452973e-09       6.463248341749e-07       1.805072514877e-07 
 1579       4.369925314482e+02       2.134391599994e+01       0.000000000000e+00       3.648401969748e+00       2.731278877360e-09       6.370453886034e-07       1.810436017234e-07 
 1580       4.345906034457e+02       2.142274316257e+01       0.000000000000e+00       3.237869414280e+00       2.727557448967e-09       6.278869293288e-07       1.815602585554e-07 
 1581       4.322264992479e+02       2.149925824767e+01       0.000000000000e+00       2.821590995522e+00       2.723842154367e-09       6.188493748427e-07       1.820573819634e-07 
 1582       4.299005644999e+02       2.157342542912e+01       0.000000000000e+00       2.399773031486e+00       2.720132978880e-09       6.099326389260e-07       1.825351337317e-07 
 1583       4.276131459831e+02       2.164520873443e+01       0.000000000000e+00       1.972622956172e+00       2.716429906560e-09       6.011366306290e-07       1.829936774560e-07 
 1584       4.253645916177e+02       2.171457204453e+01       0.000000000000e+00       1.540349321363e+00       2.712732920188e-09       5.924612542521e-07       1.834331785495e-07 
 1585       4.231552504630e+02       2.178147909349e+01       0.000000000000e+00       1.103161798426e+00       2.709042001263e-09       5.839064093260e-07       1.838538042493e-07 
 1586       4.209854727196e+02       2.184589346840e+01       0.000000000000e+00       6.612711801096e-01       2.705357129993e-09       5.754719905926e-07       1.842557236227e-07 
 1587       4.188556097308e+02       2.190777860910e+01       0.000000000000e+00       2.148893823407e-01       2.701678285287e-09       5.671578879844e-07       1.846391075736e-07 
 1588       4.167660139835e+02       2.196709780798e+01       0.000000000000e+00      -2.357705539758e-01       2.698005444746e-09       5.589639866059e-07       1.850041288489e-07 
 1589       4.147170391104e+02       2.202381420977e+01       0.000000000000e+00      -6.904944611596e-01       2.694338584656e-09       5.508901667132e-07       1.853509620450e-07 
 1590       4.127090398910e+02       2.207789081132e+01       0.000000000000e+00      -1.149067042958e+00       2.690677679975e-09       5.429363036943e-07       1.856797836140e-07 
 1591       4.107423722531e+02       2.212929046141e+01       0.000000000000e+00      -1.611271872744e+00       2.687022704329e-09       5.351022680497e-07       1.859907718701e-07 
 1592       4.088173932743e+02       2.217797586052e+01       0.000000000000e+00      -2.076891391726e+00       2.683373630000e-09       5.273879253724e-07       1.862841069962e-07 
 1593       4.069344611836e+02       2.222390956060e+01       0.000000000000e+00      -2.545706907140e+00       2.679730427918e-09       5.197931363280e-07       1.865599710501e-07 
 1594       4.050939353625e+02       2.226705396489e+01       0.000000000000e+00      -3.017498590460e+00       2.676093067655e-09       5.123177566352e-07       1.868185479713e-07 
 1595       4.032961763470e+02       2.230737132770e+01       0.000000000000e+00      -3.492045475593e+00       2.672461517409e-09       5.049616370454e-07       1.870600235869e-07 
 1596       4.015415458285e+02       2.234482375418e+01       0.000000000000e+00      -3.969125457087e+00       2.668835744004e-09       4.977246233232e-07       1.872845856185e-07 
 1597       3.998303058043e+02       2.237938090172e+01       0.000000000000e+00      -4.448522493444e+00       2.665215720413e-09       4.906061682394e-07       1.874923681066e-07 
 1598       3.981623150162e+02       2.241104316169e+01       0.000000000000e+00      -4.930048292851e+00       2.661601448512e-09       4.836041617562e-07       1.876832838370e-07 
 1599       3.965373297339e+02       2.243981868962e+01       0.000000000000e+00      -5.413520822519e+00       2.657992936730e-09       4.767160847381e-07       1.878571896260e-07 
 1600       3.949551043506e+02       2.246571572305e+01       0.000000000000e+00      -5.898757120142e+00       2.654390192535e-09       4.699393954082e-07       1.880139416926e-07 
 1601       3.934153913802e+02       2.248874258163e+01       0.000000000000e+00      -6.385573292429e+00       2.650793222431e-09       4.632715292735e-07       1.881533956568e-07 
 1602       3.919179414532e+02       2.250890766733e+01       0.000000000000e+00      -6.873784513656e+00       2.647202031952e-09       4.567098990500e-07       1.882754065387e-07 
 1603       3.904625033142e+02       2.252621946453e+01       0.000000000000e+00      -7.363205024197e+00       2.643616625653e-09       4.502518945875e-07       1.883798287564e-07 
 1604       3.890488238179e+02       2.254068654023e+01       0.000000000000e+00      -7.853648129071e+00       2.640037007101e-09       4.438948827945e-07       1.884665161255e-07 
 1605       3.876766479264e+02       2.255231754413e+01       0.000000000000e+00      -8.344926196480e+00       2.636463178874e-09       4.376362075628e-07       1.885353218569e-07 
 1606       3.863457187056e+02       2.256112120886e+01       0.000000000000e+00      -8.836850656350e+00       2.632895142549e-09       4.314731896921e-07       1.885860985560e-07 
 1607       3.850557773220e+02       2.256710635004e+01       0.000000000000e+00      -9.329231998874e+00       2.629332898696e-09       4.254031268148e-07       1.886186982211e-07 
 1608       3.838065630393e+02       2.257028186653e+01       0.000000000000e+00      -9.821879773048e+00       2.625776446873e-09       4.194232933200e-07       1.886329722419e-07 
 1609       3.825978132153e+02       2.257065674049e+01       0.000000000000e+00      -1.031460258522e+01       2.622225785617e-09       4.135309402780e-07       1.886287713985e-07 
 1610       3.814292632985e+02       2.256824003758e+01       0.000000000000e+00      -1.080720809761e+01       2.618680912435e-09       4.077232953648e-07       1.886059458594e-07 
 1611       3.803006468249e+02       2.256304090708e+01       0.000000000000e+00      -1.129950302689e+01       2.615141823804e-09       4.019975627859e-07       1.885643451808e-07 
 1612       3.792116954145e+02       2.255506858208e+01       0.000000000000e+00      -1.179129314268e+01       2.611608515155e-09       3.963509232002e-07       1.885038183047e-07 
 1613       3.781621387683e+02       2.254433237959e+01       0.000000000000e+00      -1.228238326613e+01       2.608080980872e-09       3.907805336446e-07       1.884242135577e-07 
 1614       3.771517046647e+02       2.253084170070e+01       0.000000000000e+00      -1.277257726841e+01       2.604559214284e-09       3.852835274570e-07       1.883253786498e-07 
 1615       3.761801189566e+02       2.251460603075e+01       0.000000000000e+00      -1.326167806931e+01       2.601043207653e-09       3.798570142007e-07       1.882071606726e-07 
 1616       3.752471055676e+02       2.249563493946e+01       0.000000000000e+00      -1.374948763575e+01       2.597532952174e-09       3.744980795879e-07       1.880694060981e-07 
 1617       3.743523864894e+02       2.247393808106e+01       0.000000000000e+00      -1.423580698030e+01       2.594028437963e-09       3.692037854030e-07       1.879119607776e-07 
 1618       3.734956817777e+02       2.244952519451e+01       0.000000000000e+00      -1.472043615975e+01       2.590529654052e-09       3.639711694262e-07       1.877346699397e-07 
 1619       3.726767095496e+02       2.242240610355e+01       0.000000000000e+00      -1.520317427368e+01       2.587036588378e-09       3.587972453572e-07       1.875373781894e-07 
 1620       3.718951859800e+02       2.239259071693e+01       0.000000000000e+00      -1.568381946291e+01       2.583549227782e-09       3.536790027377e-07       1.873199295065e-07 
 1621       3.711508252984e+02       2.236008902855e+01       0.000000000000e+00      -1.616216890812e+01       2.580067557995e-09       3.486134068756e-07       1.870821672443e-07 
 1622       3.704433397853e+02       2.232491111754e+01       0.000000000000e+00      -1.663801882839e+01       2.576591563638e-09       3.435973987670e-07       1.868239341280e-07 
 1623       3.697724397696e+02       2.228706714852e+01       0.000000000000e+00      -1.711116447968e+01       2.573121228205e-09       3.386278950200e-07       1.865450722536e-07 
 1624       3.691378336245e+02       2.224656737164e+01       0.000000000000e+00      -1.758140015342e+01       2.569656534066e-09       3.337017877771e-07       1.862454230861e-07 
 1625       3.685392277648e+02       2.220342212282e+01       0.000000000000e+00      -1.804851917505e+01       2.566197462452e-09       3.288159446384e-07       1.859248274585e-07 
