# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       1.094319647393e+02       1.432068149956e-02       1.264230150738e+03       1.483906685120e-01       1.283488912490e+04       1.162244025559e+02       1.417382023275e+06       4.499713510151e+02       4.092213348544e-04       3.356803401312e-03       1.795267092797e-02       3.760732865345e-08       2.830865884100e-04       2.201979050145e-02       1.797064156954e-05       2.152215744990e+05       1.057583563328e+00 
       1.086630224393e+02       1.447507763014e-02       1.269439533248e+03       1.468274224473e-01       1.282967974239e+04       1.169918488203e+02       1.406941457479e+06       4.510942829769e+02       3.979421274286e-04       3.287169841927e-03       1.758026056379e-02       3.760732865345e-08       2.752839836136e-04       2.155829198251e-02       1.759785842221e-05       2.168176252408e+05       1.057220890666e+00 
       1.078994340348e+02       1.463111758965e-02       1.274667719811e+03       1.452807514401e-01       1.282445155583e+04       1.177641708563e+02       1.396575516237e+06       4.522178832890e+02       3.869738003853e-04       3.218980736785e-03       1.721557535016e-02       3.760732865345e-08       2.676964361942e-04       2.110649673901e-02       1.723280815832e-05       2.184249607285e+05       1.056860310371e+00 
       1.071411622525e+02       1.478881876372e-02       1.279914774432e+03       1.437504779400e-01       1.281920450121e+04       1.185413975049e+02       1.386283673913e+06       4.533421482428e+02       3.763077852957e-04       3.152206123307e-03       1.685845504290e-02       3.760732865345e-08       2.603180187793e-04       2.066419990798e-02       1.687533037327e-05       2.200436596805e+05       1.056501812454e+00 
       1.063881700779e+02       1.494819872140e-02       1.285180761347e+03       1.422364263283e-01       1.281393851429e+04       1.193235577532e+02       1.376065408540e+06       4.544670741444e+02       3.659357498881e-04       3.086816660417e-03       1.650874272166e-02       3.760732865345e-08       2.531429673625e-04       2.023120097464e-02       1.652526798965e-05       2.216738013676e+05       1.056145386955e+00 
       1.056404207545e+02       1.510927521708e-02       1.290465745018e+03       1.407384228970e-01       1.280865353062e+04       1.201106807344e+02       1.365920201804e+06       4.555926573149e+02       3.558495915389e-04       3.022783615647e-03       1.616628472104e-02       3.760732865345e-08       2.461656768010e-04       1.980730367954e-02       1.618246718823e-05       2.233154656179e+05       1.055791023934e+00 
       1.048978777816e+02       1.527206619241e-02       1.295769790138e+03       1.392562958276e-01       1.280334948550e+04       1.209027957284e+02       1.355847539011e+06       4.567188940905e+02       3.460414309436e-04       2.960078852515e-03       1.583093056307e-02       3.760732865345e-08       2.393806964371e-04       1.939231592763e-02       1.584677734041e-05       2.249687328200e+05       1.055438713480e+00 
       1.041605049126e+02       1.543658977832e-02       1.301092961634e+03       1.377898751698e-01       1.279802631401e+04       1.216999321622e+02       1.345846909066e+06       4.578457808221e+02       3.365036059618e-04       2.898674818165e-03       1.550253289108e-02       3.760732865345e-08       2.327827258403e-04       1.898604969931e-02       1.551805094202e-05       2.266336839270e+05       1.055088445704e+00 
       1.034282661531e+02       1.560286429696e-02       1.306435324659e+03       1.363389928208e-01       1.279268395098e+04       1.225021196103e+02       1.335917804446e+06       4.589733138756e+02       3.272286656323e-04       2.838544531259e-03       1.518094740496e-02       3.760732865345e-08       2.263666106675e-04       1.858832096339e-02       1.519614354850e-05       2.283104004610e+05       1.054740210744e+00 
       1.027011257593e+02       1.577090826379e-02       1.311796944603e+03       1.349034825048e-01       1.278732233104e+04       1.233093877951e+02       1.326059721176e+06       4.601014896317e+02       3.182093643523e-04       2.779661570125e-03       1.486603279777e-02       3.760732865345e-08       2.201273386361e-04       1.819894959192e-02       1.488091371148e-05       2.299989645163e+05       1.054393998763e+00 
       1.019790482362e+02       1.594074038955e-02       1.317177887088e+03       1.334831797527e-01       1.278194138855e+04       1.241217665873e+02       1.316272158804e+06       4.612303044862e+02       3.094386562182e-04       2.722000061143e-03       1.455765069367e-02       3.760732865345e-08       2.140600356093e-04       1.781775927689e-02       1.457222291659e-05       2.316994587640e+05       1.054049799950e+00 
       1.012619983359e+02       1.611237958235e-02       1.322578217968e+03       1.320779218819e-01       1.277654105767e+04       1.249392860064e+02       1.306554620378e+06       4.623597548498e+02       3.009096895214e-04       2.665534667387e-03       1.425566558709e-02       3.760732865345e-08       2.081599617880e-04       1.744457744863e-02       1.426993552261e-05       2.334119664560e+05       1.053707604520e+00 
       1.005499410558e+02       1.628584494973e-02       1.327998003336e+03       1.306875479766e-01       1.277112127231e+04       1.257619762211e+02       1.296906612419e+06       4.634898371481e+02       2.926158013959e-04       2.610240577483e-03       1.395994478320e-02       3.760732865345e-08       2.024225080091e-04       1.707923519612e-02       1.397391870191e-05       2.351365714288e+05       1.053367402713e+00 
       9.984284163690e+01       1.646115580082e-02       1.333437309516e+03       1.293118988680e-01       1.276568196613e+04       1.265898675495e+02       1.287327644897e+06       4.646205478216e+02       2.845505126144e-04       2.556093494714e-03       1.367035833966e-02       3.760732865345e-08       1.968431921444e-04       1.672156718885e-02       1.368404238205e-05       2.368733581079e+05       1.053029184795e+00 
       9.914066556233e+01       1.663833164836e-02       1.338896203072e+03       1.279508171152e-01       1.276022307257e+04       1.274229904596e+02       1.277817231211e+06       4.657518833259e+02       2.767075225262e-04       2.503069626345e-03       1.338677900946e-02       3.760732865345e-08       1.914176556000e-04       1.637141160045e-02       1.340017918865e-05       2.386224115115e+05       1.052692941062e+00 
       9.844337855534e+01       1.681739221096e-02       1.344374750804e+03       1.266041469857e-01       1.275474452484e+04       1.282613755700e+02       1.268374888160e+06       4.668838401314e+02       2.690807041361e-04       2.451145673164e-03       1.310908218504e-02       3.760732865345e-08       1.861416599111e-04       1.602861003397e-02       1.312220438943e-05       2.403838172552e+05       1.052358661831e+00 
       9.775094657780e+01       1.699835741520e-02       1.349873019751e+03       1.252717344366e-01       1.274924625589e+04       1.291050536498e+02       1.259000135923e+06       4.680164147233e+02       2.616640993179e-04       2.400298819253e-03       1.283714584357e-02       3.760732865345e-08       1.810110834315e-04       1.569300744874e-02       1.284999583941e-05       2.421576615560e+05       1.052026337450e+00 
       9.706333582853e+01       1.718124739782e-02       1.355391077189e+03       1.239534270957e-01       1.274372819845e+04       1.299540556191e+02       1.249692498032e+06       4.691496036021e+02       2.544519141604e-04       2.350506721956e-03       1.257085049329e-02       3.760732865345e-08       1.760219181136e-04       1.536445208878e-02       1.258343392722e-05       2.439440312363e+05       1.051695958291e+00 
       9.638051274163e+01       1.736608250798e-02       1.360928990637e+03       1.226490742435e-01       1.273819028500e+04       1.308084125497e+02       1.240451501354e+06       4.702834032830e+02       2.474385144417e-04       2.301747502070e-03       1.231007912105e-02       3.760732865345e-08       1.711702663779e-04       1.504279541279e-02       1.232240152257e-05       2.457430137284e+05       1.051367514756e+00 
       9.570244398485e+01       1.755288330946e-02       1.366486827852e+03       1.213585267941e-01       1.273263244779e+04       1.316681556651e+02       1.231276676062e+06       4.714178102961e+02       2.406184212276e-04       2.253999734226e-03       1.205471714086e-02       3.760732865345e-08       1.664523380683e-04       1.472789202564e-02       1.206678392479e-05       2.475546970786e+05       1.051040997272e+00 
       9.502909645795e+01       1.774167058294e-02       1.372064656833e+03       1.200816372777e-01       1.272705461881e+04       1.325333163411e+02       1.222167555615e+06       4.725528211866e+02       2.339863065919e-04       2.207242437477e-03       1.180465234360e-02       3.760732865345e-08       1.618644474911e-04       1.441959961130e-02       1.181646881241e-05       2.493791699517e+05       1.050716396293e+00 
       9.436043729113e+01       1.793246532828e-02       1.377662545823e+03       1.188182598225e-01       1.272145672982e+04       1.334039261060e+02       1.213123676736e+06       4.736884325143e+02       2.275369894546e-04       2.161455066083e-03       1.155977484765e-02       3.760732865345e-08       1.574030105364e-04       1.411777886725e-02       1.157134619384e-05       2.512165216353e+05       1.050393702302e+00 
       9.369643384335e+01       1.812528876683e-02       1.383280563306e+03       1.175682501369e-01       1.271583871233e+04       1.342800166411e+02       1.204144579385e+06       4.748246408542e+02       2.212654315344e-04       2.116617500479e-03       1.131997705068e-02       3.760732865345e-08       1.530645418779e-04       1.382229344026e-02       1.133130835904e-05       2.530668420441e+05       1.050072905808e+00 
       9.303705370081e+01       1.832016234377e-02       1.388918778013e+03       1.163314654923e-01       1.271020049763e+04       1.351616197809e+02       1.195229806744e+06       4.759614427961e+02       2.151667334134e-04       2.072710038440e-03       1.108515358232e-02       3.760732865345e-08       1.488456522507e-04       1.353300986359e-02       1.109624983216e-05       2.549302217240e+05       1.049753997351e+00 
       9.238226467534e+01       1.851710773047e-02       1.394577258916e+03       1.151077647055e-01       1.270454201673e+04       1.360487675138e+02       1.186378905185e+06       4.770988349448e+02       2.092361307094e-04       2.029713386419e-03       1.085520125791e-02       3.760732865345e-08       1.447430458036e-04       1.324979749549e-02       1.086606732523e-05       2.568067518574e+05       1.049436967493e+00 
       9.173203480283e+01       1.871614682685e-02       1.400256075235e+03       1.138970081217e-01       1.269886320041e+04       1.369414919818e+02       1.177591424256e+06       4.782368139198e+02       2.034689903546e-04       1.987608651075e-03       1.063001903311e-02       3.760732865345e-08       1.407535175242e-04       1.297252845908e-02       1.064065969280e-05       2.586965242666e+05       1.049121806831e+00 
       9.108633234167e+01       1.891730176382e-02       1.405955296438e+03       1.126990575979e-01       1.269316397920e+04       1.378398254815e+02       1.168866916656e+06       4.793753763555e+02       1.978608069763e-04       1.946377330971e-03       1.040950795955e-02       3.760732865345e-08       1.368739507360e-04       1.270107758345e-02       1.041992788743e-05       2.605996314191e+05       1.048808505984e+00 
       9.044512577119e+01       1.912059490571e-02       1.411674992238e+03       1.115137764855e-01       1.268744428340e+04       1.387438004640e+02       1.160204938211e+06       4.805145189013e+02       1.924071993773e-04       1.906001308443e-03       1.019357114134e-02       3.760732865345e-08       1.331013146629e-04       1.243532234607e-02       1.020377491625e-05       2.625161664319e+05       1.048497055602e+00 
       8.980838379016e+01       1.932604885271e-02       1.417415232597e+03       1.103410296147e-01       1.268170404304e+04       1.396534495356e+02       1.151605047854e+06       4.816542382214e+02       1.871039071138e-04       1.866462841640e-03       9.982113692492e-03       3.760732865345e-08       1.294326620626e-04       1.217514281644e-02       9.992105798291e-06       2.644462230756e+05       1.048187446365e+00 
       8.917607531522e+01       1.953368644337e-02       1.423176087727e+03       1.091806832774e-01       1.267594318791e+04       1.405688054576e+02       1.143066807605e+06       4.827945309947e+02       1.819467871670e-04       1.827744556730e-03       9.775042695243e-03       3.760732865345e-08       1.258651269235e-04       1.192042160091e-02       9.784827522766e-06       2.663898957797e+05       1.047879668978e+00 
       8.854816947940e+01       1.974353075711e-02       1.428957628090e+03       1.080326052113e-01       1.267016164755e+04       1.414899011472e+02       1.134589782546e+06       4.839353939152e+02       1.769318107069e-04       1.789829440267e-03       9.572267159211e-03       3.760732865345e-08       1.223959222264e-04       1.167104378875e-02       9.581849008219e-06       2.683472796368e+05       1.047573714177e+00 
       8.792463563058e+01       1.995560511678e-02       1.434759924398e+03       1.068966645843e-01       1.266435935124e+04       1.424167696774e+02       1.126173540804e+06       4.850768236914e+02       1.720550599452e-04       1.752700831714e-03       9.373697981431e-03       3.760732865345e-08       1.190223377672e-04       1.142689689925e-02       9.383081062493e-06       2.703184704074e+05       1.047269572726e+00 
       8.730544333002e+01       2.016993309117e-02       1.440583047616e+03       1.057727319781e-01       1.265853622803e+04       1.433494442774e+02       1.117817653525e+06       4.862188170468e+02       1.673127250746e-04       1.716342416123e-03       9.179247907200e-03       3.760732865345e-08       1.157417380397e-04       1.118787083011e-02       9.188436343543e-06       2.723035645245e+05       1.046967235418e+00 
       8.669056235086e+01       2.038653849765e-02       1.446427068960e+03       1.046606793731e-01       1.265269220668e+04       1.442879583330e+02       1.109521694856e+06       4.873613707197e+02       1.627011012930e-04       1.680738216968e-03       8.988831491742e-03       3.760732865345e-08       1.125515601770e-04       1.095385780683e-02       8.997829321063e-06       2.743026590982e+05       1.046666693073e+00 
       8.607996267667e+01       2.060544540480e-02       1.452292059901e+03       1.035603801326e-01       1.264682721574e+04       1.452323453869e+02       1.101285241925e+06       4.885044814630e+02       1.582165859091e-04       1.645872589126e-03       8.802365062665e-03       3.760732865345e-08       1.094493119495e-04       1.072475233322e-02       8.811176238904e-06       2.763158519208e+05       1.046367936544e+00 
       8.547361449996e+01       2.082667813500e-02       1.458178092165e+03       1.024717089881e-01       1.264094118348e+04       1.461826391388e+02       1.093107874817e+06       4.896481460446e+02       1.538556755284e-04       1.611730211998e-03       8.619766683197e-03       3.760732865345e-08       1.064325698179e-04       1.050045114295e-02       8.628395078275e-06       2.783432414713e+05       1.046070956709e+00 
       8.487148822072e+01       2.105026126716e-02       1.464085237732e+03       1.013945420236e-01       1.263503403791e+04       1.471388734458e+02       1.084989176555e+06       4.907923612468e+02       1.496149633164e-04       1.578296082784e-03       8.440956116185e-03       3.760732865345e-08       1.034989770399e-04       1.028085315218e-02       8.449405521706e-06       2.803849269203e+05       1.045775744478e+00 
       8.427355444500e+01       2.127621963939e-02       1.470013568839e+03       1.003287566610e-01       1.262910570680e+04       1.481010823226e+02       1.076928733081e+06       4.919371238670e+02       1.454911363370e-04       1.545555509888e-03       8.265854788840e-03       3.760732865345e-08       1.006462418295e-04       1.006585941314e-02       8.274128917758e-06       2.824410081349e+05       1.045482290790e+00 
       8.367978398347e+01       2.150457835176e-02       1.475963157980e+03       9.927423164542e-02       1.262315611766e+04       1.490692999421e+02       1.068926133233e+06       4.930824307169e+02       1.414809729651e-04       1.513494106461e-03       8.094385758220e-03       3.760732865345e-08       9.787213556664e-05       9.855373068788e-03       8.102488246466e-06       2.845115856834e+05       1.045190586610e+00 
       8.309014785000e+01       2.173536276902e-02       1.481934077906e+03       9.823084703054e-02       1.261718519774e+04       1.500435606350e+02       1.060980968728e+06       4.942282786232e+02       1.375813403694e-04       1.482097784085e-03       7.926473677412e-03       3.760732865345e-08       9.517449105604e-05       9.649299308336e-03       7.934408085498e-06       2.865967608405e+05       1.044900622938e+00 
       8.250461726021e+01       2.196859852345e-02       1.487926401629e+03       9.719848416420e-02       1.261119287401e+04       1.510238988907e+02       1.053092834139e+06       4.953746644270e+02       1.337891920652e-04       1.451352746576e-03       7.762044762438e-03       3.760732865345e-08       9.255120083449e-05       9.447545323819e-03       7.769814577015e-06       2.886966355920e+05       1.044612390799e+00 
       8.192316363013e+01       2.220431151762e-02       1.493940202418e+03       9.617702567422e-02       1.260517907322e+04       1.520103493572e+02       1.045261326876e+06       4.965215849843e+02       1.301015655349e-04       1.421245483929e-03       7.601026759827e-03       3.760732865345e-08       9.000021552442e-05       9.250020267539e-03       7.608635395222e-06       2.908113126400e+05       1.044325881250e+00 
       8.134575857474e+01       2.244252792726e-02       1.499975553806e+03       9.516635545424e-02       1.259914372183e+04       1.530029468415e+02       1.037486047167e+06       4.976690371655e+02       1.265155799136e-04       1.391762766379e-03       7.443348914874e-03       3.760732865345e-08       8.751954223305e-05       9.056635210442e-03       7.450799714588e-06       2.929408954078e+05       1.044041085376e+00 
       8.077237390663e+01       2.268327420415e-02       1.506032529586e+03       9.416635864986e-02       1.259308674606e+04       1.540017263096e+02       1.029766598037e+06       4.988170178558e+02       1.230284337384e-04       1.362891638585e-03       7.288941940548e-03       3.760732865345e-08       8.510724299558e-05       8.867303101374e-03       7.296238178727e-06       2.950854880448e+05       1.043757994295e+00 
       8.020298163461e+01       2.292657707902e-02       1.512111203813e+03       9.317692164489e-02       1.258700807183e+04       1.550067228869e+02       1.022102585291e+06       4.999655239546e+02       1.196374027602e-04       1.334619413944e-03       7.137737987053e-03       3.760732865345e-08       8.276143326125e-05       8.681938727217e-03       7.144882869923e-06       2.972451954320e+05       1.043476599150e+00 
       7.963755396233e+01       2.317246356450e-02       1.518211650806e+03       9.219793204768e-02       1.258090762484e+04       1.560179718585e+02       1.014493617493e+06       5.011145523763e+02       1.163398378157e-04       1.306933669012e-03       6.989670612012e-03       3.760732865345e-08       8.048028042123e-05       8.500458673869e-03       6.996667279291e-06       2.994201231868e+05       1.043196891118e+00 
       7.907606328696e+01       2.342096095807e-02       1.524333945148e+03       9.122927867775e-02       1.257478533049e+04       1.570355086692e+02       1.006939305944e+06       5.022641000495e+02       1.131331627576e-04       1.279822238047e-03       6.844674751275e-03       3.760732865345e-08       7.826200237698e-05       8.322781288063e-03       6.851526277553e-06       3.016103776681e+05       1.042918861405e+00 
       7.851848219780e+01       2.367209684506e-02       1.530478161688e+03       9.027085155244e-02       1.256864111395e+04       1.580593689237e+02       9.994392646704e+05       5.034141639174e+02       1.100148724423e-04       1.253273207664e-03       6.702686690332e-03       3.760732865345e-08       7.610486614815e-05       8.148826640002e-03       6.709396086419e-06       3.038160659819e+05       1.042642501245e+00 
       7.796478347498e+01       2.392589910172e-02       1.536644375541e+03       8.932254187375e-02       1.256247490010e+04       1.590895883870e+02       9.919931103962e+05       5.045647409378e+02       1.069825307731e-04       1.227274911600e-03       6.563644036317e-03       3.760732865345e-08       7.400718651879e-05       7.978516486788e-03       6.570214250567e-06       3.060372959863e+05       1.042367801904e+00 
       7.741494008811e+01       2.418239589826e-02       1.542832662089e+03       8.838424201540e-02       1.255628661355e+04       1.601262029843e+02       9.846004625308e+05       5.057158280827e+02       1.040337687970e-04       1.201815925587e-03       6.427485690592e-03       3.760732865345e-08       7.196732472088e-05       7.811774236636e-03       6.433919610202e-06       3.082741762965e+05       1.042094754678e+00 
       7.686892519496e+01       2.444161570195e-02       1.549043096983e+03       8.745584550990e-02       1.255007617866e+04       1.611692488016e+02       9.772609431471e+05       5.068674223387e+02       1.011662828540e-04       1.176885062335e-03       6.294151821905e-03       3.760732865345e-08       6.998368715419e-05       7.648524913852e-03       6.300452274180e-06       3.105268162906e+05       1.041823350894e+00 
       7.632671214019e+01       2.470358728023e-02       1.555275756140e+03       8.653724703591e-02       1.254384351950e+04       1.622187620852e+02       9.699741769640e+05       5.080195207067e+02       9.837783277789e-05       1.152471366613e-03       6.163583840100e-03       3.760732865345e-08       6.805472414134e-05       7.488695124555e-03       6.169753593693e-06       3.127953261147e+05       1.041553581907e+00 
       7.578827445397e+01       2.496833970393e-02       1.561530715750e+03       8.562834240563e-02       1.253758855989e+04       1.632747792426e+02       9.627397913278e+05       5.091721202020e+02       9.566624014586e-05       1.128564110439e-03       6.035724370369e-03       3.760732865345e-08       6.617892871725e-05       7.332213023136e-03       6.041766136505e-06       3.150798166883e+05       1.041285439103e+00 
       7.525358585076e+01       2.523590235039e-02       1.567808052273e+03       8.472902855239e-02       1.253131122337e+04       1.643373368420e+02       9.555574161938e+05       5.103252178544e+02       9.302938657705e-05       1.105152788364e-03       5.910517228048e-03       3.760732865345e-08       6.435483545193e-05       7.179008279431e-03       5.916433661710e-06       3.173803997095e+05       1.041018913901e+00 
       7.472262022802e+01       2.550630490678e-02       1.574107842440e+03       8.383920351835e-02       1.252501143320e+04       1.654064716129e+02       9.484266841080e+05       5.114788107076e+02       9.046521207752e-05       1.082227112855e-03       5.787907393929e-03       3.760732865345e-08       6.258101930567e-05       7.029012046591e-03       5.793701095024e-06       3.196971876612e+05       1.040753997746e+00 
       7.419535166490e+01       2.577957737328e-02       1.580430163256e+03       8.295876644239e-02       1.251868911239e+04       1.664822204459e+02       9.413472301894e+05       5.126328958201e+02       8.797171343113e-05       1.059777009780e-03       5.667840990083e-03       3.760732865345e-08       6.085609451585e-05       6.882156929643e-03       5.673514504587e-06       3.220302938155e+05       1.040490682116e+00 
       7.367175442100e+01       2.605575006643e-02       1.586775091999e+03       8.208761754806e-02       1.251234418364e+04       1.675646203931e+02       9.343186921119e+05       5.137874702642e+02       8.554694263456e-05       1.037792613974e-03       5.550265256187e-03       3.760732865345e-08       5.917871351439e-05       6.738376954716e-03       5.555821077265e-06       3.243798322403e+05       1.040228958520e+00 
       7.315180293510e+01       2.633485362244e-02       1.593142706221e+03       8.122565813173e-02       1.250597656942e+04       1.686537086680e+02       9.273407100866e+05       5.149425311267e+02       8.318900537562e-05       1.016264264911e-03       5.435128526346e-03       3.760732865345e-08       5.754756587505e-05       6.597607538932e-03       5.440569095442e-06       3.267459178040e+05       1.039968818496e+00 
       7.263547182394e+01       2.661691900058e-02       1.599533083750e+03       8.037279055083e-02       1.249958619189e+04       1.697495226455e+02       9.204129268439e+05       5.160980755085e+02       8.089605955340e-05       9.951825024562e-04       5.322380206386e-03       3.760732865345e-08       5.596137728971e-05       6.459785460928e-03       5.327707914300e-06       3.291286661819e+05       1.039710253614e+00 
       7.212273588096e+01       2.690197748658e-02       1.605946302692e+03       7.952891821228e-02       1.249317297295e+04       1.708520998625e+02       9.135349876161e+05       5.172541005247e+02       7.866631383924e-05       9.745380627089e-04       5.211970751625e-03       3.760732865345e-08       5.441890857295e-05       6.324848832015e-03       5.217187939565e-06       3.315281938611e+05       1.039453255472e+00 
       7.161357007507e+01       2.719006069603e-02       1.612382441428e+03       7.869394556094e-02       1.248673683421e+04       1.719614780172e+02       9.067065401201e+05       5.184106033044e+02       7.649802627739e-05       9.543218739335e-04       5.103851645109e-03       3.760732865345e-08       5.291895469397e-05       6.192737067948e-03       5.108960605714e-06       3.339446181469e+05       1.039197815702e+00 
       7.110794954943e+01       2.748120057793e-02       1.618841578620e+03       7.786777806834e-02       1.248027769702e+04       1.730776949699e+02       8.999272345398e+05       5.195675809909e+02       7.438950292416e-05       9.345250525728e-04       4.997975376284e-03       3.760732865345e-08       5.146034383523e-05       6.063390861300e-03       5.002978354639e-06       3.363780571678e+05       1.038943925964e+00 
       7.060584962026e+01       2.777542941813e-02       1.625323793207e+03       7.705032222139e-02       1.247379548243e+04       1.742007887426e+02       8.931967235091e+05       5.207250307417e+02       7.233909652468e-05       9.151388993445e-04       4.894295420130e-03       3.760732865345e-08       5.004193647704e-05       5.936752154420e-03       4.899194614745e-06       3.388286298820e+05       1.038691577949e+00 
       7.010724577559e+01       2.807277984292e-02       1.631829164409e+03       7.624148551133e-02       1.246729011123e+04       1.753307975193e+02       8.865146620950e+05       5.218829497280e+02       7.034520522603e-05       8.961548954194e-04       4.792766216713e-03       3.760732865345e-08       4.866262450741e-05       5.812764112975e-03       4.797563780493e-06       3.412964560828e+05       1.038440763379e+00 
       6.961211367411e+01       2.837328482263e-02       1.638357771730e+03       7.544117642274e-02       1.246076150391e+04       1.764677596456e+02       8.798807077802e+05       5.230413351353e+02       6.840627132591e-05       8.775646986774e-04       4.693343151167e-03       3.760732865345e-08       4.732133035633e-05       5.691371100047e-03       4.698041192359e-06       3.437816564042e+05       1.038191474008e+00 
       6.912042914395e+01       2.867697767520e-02       1.644909694952e+03       7.464930442268e-02       1.245420958069e+04       1.776117136295e+02       8.732945204466e+05       5.242001841629e+02       6.652078005576e-05       8.593601400430e-04       4.595982534091e-03       3.760732865345e-08       4.601700615404e-05       5.572518650790e-03       4.600583117208e-06       3.462843523277e+05       1.037943701619e+00 
       6.863216818152e+01       2.898389206991e-02       1.651485014144e+03       7.386577994997e-02       1.244763426150e+04       1.787626981404e+02       8.667557623586e+05       5.253594940242e+02       6.468725839742e-05       8.415332198951e-04       4.500641582354e-03       3.760732865345e-08       4.474863291241e-05       5.456153447617e-03       4.505146729083e-06       3.488046661870e+05       1.037697438026e+00 
       6.814730695033e+01       2.929406203103e-02       1.658083809656e+03       7.309051440458e-02       1.244103546599e+04       1.799207520102e+02       8.602640981464e+05       5.265192619462e+02       6.290427393245e-05       8.240761045524e-04       4.407278400293e-03       3.760732865345e-08       4.351521972891e-05       5.342223295926e-03       4.411690090384e-06       3.513427211752e+05       1.037452675073e+00 
       6.766582177984e+01       2.960752194158e-02       1.664706162127e+03       7.232342013716e-02       1.243441311351e+04       1.810859142323e+02       8.538191947895e+05       5.276794851701e+02       6.117043372309e-05       8.069811228314e-04       4.315851961308e-03       3.760732865345e-08       4.231580301255e-05       5.230677100337e-03       4.320172133441e-06       3.538986413499e+05       1.037209404636e+00 
       6.718768916427e+01       2.992430654714e-02       1.671352152479e+03       7.156441043865e-02       1.242776712316e+04       1.822582239621e+02       8.474207216001e+05       5.288401609507e+02       5.948438322410e-05       7.902407626753e-04       4.226322089829e-03       3.760732865345e-08       4.114944573107e-05       5.121464841431e-03       4.230552642472e-06       3.564725516397e+05       1.036967618621e+00 
       6.671288576151e+01       3.024445095960e-02       1.678021861923e+03       7.081339952999e-02       1.242109741372e+04       1.834377205170e+02       8.410683502077e+05       5.300012865566e+02       5.784480522463e-05       7.738476678538e-04       4.138649443672e-03       3.760732865345e-08       4.001523667897e-05       5.014537552994e-03       4.142792235908e-06       3.590645778502e+05       1.036727308966e+00 
       6.624138839191e+01       3.056799066110e-02       1.684715371958e+03       7.007030255207e-02       1.241440390368e+04       1.846244433760e+02       8.347617545417e+05       5.311628592703e+02       5.625041881917e-05       7.577946347303e-04       4.052795496745e-03       3.760732865345e-08       3.891228976569e-05       4.909847299738e-03       4.056852349094e-06       3.616748466701e+05       1.036488467637e+00 
       6.577317403723e+01       3.089496150786e-02       1.691432764371e+03       6.933503555559e-02       1.240768651127e+04       1.858184321799e+02       8.285006108164e+05       5.323248763878e+02       5.469997840695e-05       7.420746090971e-04       3.968722522122e-03       3.760732865345e-08       3.783974332334e-05       4.807347155495e-03       3.972695217339e-06       3.643034856775e+05       1.036251086633e+00 
       6.530821983943e+01       3.122539973418e-02       1.698174121240e+03       6.860751549125e-02       1.240094515440e+04       1.870197267312e+02       8.222845975148e+05       5.334873352191e+02       5.319227271882e-05       7.266806830752e-04       3.886393575466e-03       3.760732865345e-08       3.679675943363e-05       4.706991181882e-03       3.890283859326e-06       3.669506233462e+05       1.036015157983e+00 
       6.484650309964e+01       3.155934195638e-02       1.704939524936e+03       6.788766019985e-02       1.239417975071e+04       1.882283669939e+02       8.161133953724e+05       5.346502330874e+02       5.172612387105e-05       7.116060920796e-04       3.805772478797e-03       3.760732865345e-08       3.578252327323e-05       4.608734407410e-03       3.809582060858e-06       3.696163890515e+05       1.035780673746e+00 
       6.438800127700e+01       3.189682517686e-02       1.711729058120e+03       6.717538840267e-02       1.238739021752e+04       1.894443930936e+02       8.099866873619e+05       5.358135673300e+02       5.030038644518e-05       6.968442118469e-04       3.726823804593e-03       3.760732865345e-08       3.479624247728e-05       4.512532807050e-03       3.730554358952e-06       3.723009130771e+05       1.035547626013e+00 
       6.393269198754e+01       3.223788678815e-02       1.718542803747e+03       6.647061969184e-02       1.238057647189e+04       1.906678453170e+02       8.039041586777e+05       5.369773352973e+02       4.891394659313e-05       6.823885555240e-04       3.649512860225e-03       3.760732865345e-08       3.383714652035e-05       4.418343282217e-03       3.653166026251e-06       3.750043266212e+05       1.035316006905e+00 
       6.348055300316e+01       3.258256457701e-02       1.725380845065e+03       6.577327452087e-02       1.237373843058e+04       1.918987641122e+02       7.978654967201e+05       5.381415343536e+02       4.756572116717e-05       6.682327708184e-04       3.573805672713e-03       3.760732865345e-08       3.290448611451e-05       4.326123641197e-03       3.577383055768e-06       3.777267618029e+05       1.035085808573e+00 
       6.303156225050e+01       3.293089672860e-02       1.732243265620e+03       6.508327419526e-02       1.236687601002e+04       1.931371900882e+02       7.918703910799e+05       5.393061618764e+02       4.625465687365e-05       6.543706372070e-04       3.499668973796e-03       3.760732865345e-08       3.199753262400e-05       4.235832579975e-03       3.503172145942e-06       3.804683516687e+05       1.034857023199e+00 
